,0
0,0.010450899999796093
1,0.009185899999920366
2,0.009936200000083772
3,0.009415999999873748
4,0.00938799999994444
5,0.00872590000017226
6,0.009293800000250485
7,0.010196300000188785
8,0.008905000000140717
9,0.009146500000042579
10,0.00916239999969548
11,0.00881070000014006
12,0.009898400000110996
13,0.009159900000213383
14,0.009339999999610882
15,0.009380599999985861
16,0.00906570000006468
17,0.008748999999625084
18,0.009842899999966903
19,0.009317300000020623
20,0.009074199999759003
21,0.008836799999698997
22,0.009271100000205479
23,0.009354700000130833
24,0.009299800000007963
25,0.009467299999869283
26,0.008928100000048289
27,0.008769000000029337
28,0.009186499999941589
29,0.009181099999750586
30,0.00894609999977547
31,0.0090608999998949
32,0.05042200000025332
33,0.009208399999806716
34,0.00950909999983196
35,0.009813000000121974
36,0.009871400000065478
37,0.009333299999980227
38,0.011224099999708415
39,0.008932600000207458
40,0.008939099999679456
41,0.008676500000092346
42,0.009427399999822228
43,0.009219000000030064
44,0.010096199999679811
45,0.009409400000095047
46,0.00994810000020152
47,0.009634799999730603
48,0.008836299999984476
49,0.008900499999981548
50,0.009741000000303757
51,0.008934899999985646
52,0.009780499999578751
53,0.009387499999775173
54,0.009062799999810522
55,0.009413400000084948
56,0.00932669999974678
57,0.008702099999936763
58,0.010574600000381906
59,0.00928169999997408
60,0.00869250000005195
61,0.00996160000022428
62,0.00877539999964938
63,0.009569100000135222
64,0.00922020000007251
65,0.008860000000368018
66,0.009895400000004884
67,0.009288600000218139
68,0.009596200000032695
69,0.009544300000015937
70,0.008991499999865482
71,0.009036699999796838
72,0.009070399999927758
73,0.009061799999926734
74,0.009142700000211335
75,0.008986299999833136
76,0.008853799999997136
77,0.009293200000229263
78,0.009195800000270538
79,0.01007770000023811
80,0.009450799999740411
81,0.009610999999949854
82,0.00960850000001301
83,0.008588300000155868
84,0.009811100000206352
85,0.009959299999991345
86,0.009192999999868334
87,0.00996839999970689
88,0.009033400000134861
89,0.010252099999888742
90,0.009287900000344962
91,0.008862900000167429
92,0.009710199999972247
93,0.008947599999828526
94,0.010026200000083918
95,0.009160800000245217
96,0.009568899999976566
97,0.009399800000210234
98,0.008826199999930395
99,0.009137500000178989
100,0.00869490000013684
101,0.008597500000178115
102,0.008476100000279985
103,0.008862300000146206
104,0.008612999999968451
105,0.008746999999857508
106,0.008806800000002113
107,0.008603799999946204
108,0.008765199999743345
109,0.009581599999819446
110,0.009861199999704695
111,0.009044599999924685
112,0.009333999999853404
113,0.0096611999997549
114,0.009175900000172987
115,0.009124100000008184
116,0.009517099999811762
117,0.00918130000036399
118,0.008826999999655527
119,0.009493499999734922
120,0.0091522999996414
121,0.009141400000316935
122,0.00908190000018294
123,0.008801899999980378
124,0.009299899999859917
125,0.009096400000089488
126,0.00901819999990039
127,0.009636199999931705
128,0.008851300000060291
129,0.009032500000103028
130,0.009705100000246603
131,0.009153200000127981
132,0.009116000000176427
