,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,"id: 2214481, target: Objectives: [802.1637], Fitness: 802.1637, solution: [0.49552244 4.13435587 0.87052471 3.38439537 2.50316637 1.20191034]","id: 2214482, target: Objectives: [2870.5589], Fitness: 2870.5589, solution: [4.58520841 1.85081017 2.02736871 1.39414937 4.76537451 3.7310738 ]","id: 2214483, target: Objectives: [398.1389], Fitness: 398.1388999999999, solution: [3.47177444 0.60079222 0.23832209 1.17088668 2.571786   0.9389527 ]","id: 2214484, target: Objectives: [1140.2264], Fitness: 1140.2264, solution: [4.45795607 0.64557468 1.55301581 3.21498953 2.79541174 0.69210182]","id: 2214485, target: Objectives: [98.2021], Fitness: 98.20209999999999, solution: [1.29583474 1.22427579 1.36462085 0.8472569  1.35710726 1.49811576]","id: 2214486, target: Objectives: [547.1497], Fitness: 547.1497, solution: [3.11519264 1.05848569 3.92654021 0.44229214 1.77527605 1.00324815]","id: 2214487, target: Objectives: [1332.1323], Fitness: 1332.1323, solution: [3.47177444 1.05848569 3.92654021 1.17088668 2.571786   0.9389527 ]","id: 2214488, target: Objectives: [474.2221], Fitness: 474.22210000000007, solution: [1.29583474 0.64557468 1.55301581 0.64736012 1.35710726 1.00324815]","id: 2214489, target: Objectives: [481.4781], Fitness: 481.4780999999999, solution: [0.83111628 1.05848569 3.92654021 0.64736012 2.1793085  1.00324815]","id: 2214490, target: Objectives: [267.9373], Fitness: 267.93730000000005, solution: [1.29583474 1.92783617 2.52224256 1.00843535 1.35710726 0.41668583]","id: 2214491, target: Objectives: [474.8454], Fitness: 474.84540000000004, solution: [1.89282405 1.51966441 1.14881044 1.17088668 1.53813511 0.9389527 ]","id: 2214492, target: Objectives: [932.8664], Fitness: 932.8664000000001, solution: [3.47177444 0.64557468 1.55301581 4.496861   2.571786   0.10758538]","id: 2214493, target: Objectives: [807.1412], Fitness: 807.1412, solution: [1.29583474 1.05848569 1.22751869 1.96200717 1.35710726 3.15147956]","id: 2214494, target: Objectives: [537.1419], Fitness: 537.1419, solution: [1.81168524 0.44776921 3.92654021 0.64736012 0.7604473  1.00324815]","id: 2214495, target: Objectives: [1623.0501], Fitness: 1623.0500999999997, solution: [2.95508552 1.3616792  3.92654021 1.91922206 1.35710726 1.00324815]","id: 2214496, target: Objectives: [820.7302], Fitness: 820.7302000000001, solution: [1.29583474 3.92430432 0.87052471 3.38439537 0.27194961 3.69306526]","id: 2214497, target: Objectives: [374.0886], Fitness: 374.0886000000001, solution: [0.83111628 1.92783617 2.52224256 1.96200717 0.7604473  0.41668583]","id: 2214498, target: Objectives: [1271.0934], Fitness: 1271.0934000000002, solution: [1.81168524 0.44776921 1.22751869 1.00843535 2.1793085  3.15147956]","id: 2214499, target: Objectives: [2703.3749], Fitness: 2703.3749000000003, solution: [4.98010504 1.3460328  1.87398879 4.97205168 2.42603875 4.22138442]","id: 2214500, target: Objectives: [1485.8029], Fitness: 1485.8029, solution: [1.81168524 0.60079222 1.22751869 1.96200717 2.79541174 3.15147956]","id: 2214501, target: Objectives: [960.7844], Fitness: 960.7843999999998, solution: [1.03565461 3.85368516 1.14881044 4.496861   1.53813511 0.10758538]","id: 2214502, target: Objectives: [625.4217], Fitness: 625.4217000000001, solution: [1.89282405 1.51966441 0.11962308 4.02604795 0.72165944 4.74829045]","id: 2214503, target: Objectives: [718.9457], Fitness: 718.9457, solution: [0.900416   1.22427579 1.36462085 3.95033464 1.77527605 0.80537737]","id: 2214504, target: Objectives: [1865.2689], Fitness: 1865.2688999999998, solution: [3.11519264 4.79873501 0.402012   0.44229214 4.45768553 1.49811576]","id: 2214505, target: Objectives: [583.2174], Fitness: 583.2174, solution: [1.81168524 0.44776921 0.87052471 3.38439537 0.27194961 3.15147956]","id: 2214506, target: Objectives: [1050.7021], Fitness: 1050.7021, solution: [2.95508552 1.3616792  1.22751869 1.96200717 0.7604473  3.69306526]","id: 2214507, target: Objectives: [114.463], Fitness: 114.46300000000002, solution: [1.29583474 1.3616792  3.92654021 0.64736012 0.27194961 3.69306526]","id: 2214508, target: Objectives: [631.2662], Fitness: 631.2662, solution: [2.95508552 1.05848569 0.87052471 3.38439537 1.35710726 1.00324815]","id: 2214509, target: Objectives: [647.9052], Fitness: 647.9052000000001, solution: [3.47177444 1.05848569 3.92654021 0.64736012 1.35710726 1.00324815]","id: 2214510, target: Objectives: [400.3106], Fitness: 400.31059999999985, solution: [1.29583474 0.64557468 1.55301581 1.17088668 2.571786   0.9389527 ]","id: 2214511, target: Objectives: [1986.1854], Fitness: 1986.1854000000003, solution: [1.81168524 1.22427579 1.36462085 0.44229214 0.7604473  1.49811576]","id: 2214512, target: Objectives: [1073.9237], Fitness: 1073.9237, solution: [3.11519264 0.44776921 1.22751869 1.96200717 1.77527605 3.15147956]","id: 2214513, target: Objectives: [3032.7545], Fitness: 3032.7544999999996, solution: [4.23557767 3.23248012 0.59814341 2.87058114 4.38292699 4.74829045]","id: 2214514, target: Objectives: [2744.8918], Fitness: 2744.8918000000003, solution: [1.65933632 4.99663538 4.22528023 2.32663707 2.33207473 3.89126707]","id: 2214515, target: Objectives: [161.3918], Fitness: 161.39180000000005, solution: [1.29583474 1.05848569 3.92654021 0.64736012 1.35710726 1.20191034]","id: 2214516, target: Objectives: [343.0577], Fitness: 343.0577, solution: [0.49552244 4.13435587 0.94561044 0.33591542 2.50316637 1.00324815]","id: 2214517, target: Objectives: [1168.5717], Fitness: 1168.5717000000002, solution: [1.89282405 1.22427579 1.14881044 4.496861   1.77527605 1.49811576]","id: 2214518, target: Objectives: [3374.7237], Fitness: 3374.7237000000005, solution: [2.88827737 0.16825333 3.11309936 1.4677273  4.75404161 2.09309902]","id: 2214519, target: Objectives: [801.4014], Fitness: 801.4014, solution: [1.03565461 3.85368516 0.11962308 4.02604795 0.72165944 4.74829045]","id: 2214520, target: Objectives: [613.3158], Fitness: 613.3158, solution: [1.81168524 0.44776921 1.22751869 1.96200717 0.7604473  3.15147956]","id: 2214521, target: Objectives: [640.5966], Fitness: 640.5966000000001, solution: [0.900416   4.79873501 0.87052471 3.95033464 0.27194961 0.80537737]","id: 2214522, target: Objectives: [2705.0774], Fitness: 2705.0774, solution: [2.95508552 1.3616792  3.05761644 3.38439537 4.45768553 3.69306526]","id: 2214523, target: Objectives: [1604.8725], Fitness: 1604.8725, solution: [3.11519264 1.3613298  4.09815746 0.44962519 1.79246042 3.18441846]","id: 2214524, target: Objectives: [77.5526], Fitness: 77.55260000000001, solution: [1.14081365 1.22427579 1.36462085 0.44229214 1.77527605 1.49811576]","id: 2214525, target: Objectives: [1423.3931], Fitness: 1423.3931000000002, solution: [0.97575152 0.76519075 4.85250349 1.17088668 0.61189829 0.9389527 ]","id: 2214526, target: Objectives: [1216.7972], Fitness: 1216.7972, solution: [3.47177444 0.64557468 1.55301581 0.55779771 2.571786   2.41594006]","id: 2214527, target: Objectives: [3129.6542], Fitness: 3129.6542, solution: [3.68568632 2.07179131 4.84972772 4.79803895 4.17482524 4.43908349]","id: 2214528, target: Objectives: [1497.3147], Fitness: 1497.3147, solution: [1.81168524 0.44776921 0.94561044 1.96200717 2.50316637 3.15147956]","id: 2214529, target: Objectives: [2210.5619], Fitness: 2210.5619, solution: [0.43480666 1.3616792  0.87052471 3.38439537 1.84728634 3.69306526]","id: 2214530, target: Objectives: [2623.5697], Fitness: 2623.5697, solution: [0.72171892 4.12532565 0.82011865 4.65482361 4.56620548 4.86481515]","id: 2214531, target: Objectives: [1759.1033], Fitness: 1759.1033, solution: [4.87409664 2.33695034 1.30023057 3.38439537 2.43628439 0.94602036]","id: 2214532, target: Objectives: [658.1469], Fitness: 658.1469000000001, solution: [2.95508552 1.3616792  0.87052471 1.98402015 0.27194961 3.69306526]","id: 2214533, target: Objectives: [2620.2938], Fitness: 2620.2937999999995, solution: [1.14081365 2.98587852 4.09815746 4.91555626 3.81097254 3.18441846]","id: 2214534, target: Objectives: [847.0141], Fitness: 847.0141000000002, solution: [3.26929374 1.3613298  0.36552434 0.44962519 1.79246042 2.03227169]","id: 2214535, target: Objectives: [1391.3177], Fitness: 1391.3177, solution: [0.46788901 3.6281066  2.80022328 4.30553589 1.77527605 0.57049318]","id: 2214536, target: Objectives: [1414.8963], Fitness: 1414.8963, solution: [3.11519264 1.22427579 1.36462085 0.44229214 4.01025919 1.49811576]","id: 2214537, target: Objectives: [677.8211], Fitness: 677.8210999999999, solution: [3.47177444 0.64557468 1.14881044 4.496861   1.53813511 0.38462075]","id: 2214538, target: Objectives: [964.6822], Fitness: 964.6821999999999, solution: [1.89282405 1.51966441 1.55301581 1.17088668 2.571786   0.10758538]","id: 2214539, target: Objectives: [1840.5562], Fitness: 1840.5562, solution: [1.14081365 1.93707522 4.09815746 2.16455505 1.84728634 3.19405352]","id: 2214540, target: Objectives: [1433.4158], Fitness: 1433.4157999999998, solution: [0.43480666 1.3613298  0.17120357 0.44962519 1.79246042 3.18441846]","id: 2214541, target: Objectives: [453.6189], Fitness: 453.61889999999994, solution: [0.97575152 1.22427579 4.85250349 0.55779771 1.77527605 1.49811576]","id: 2214542, target: Objectives: [1044.4249], Fitness: 1044.4249, solution: [3.11519264 0.76519075 1.36462085 0.44229214 0.61189829 2.41594006]","id: 2214543, target: Objectives: [2806.4021], Fitness: 2806.4021, solution: [4.39139093 2.09033689 4.80286919 2.45417671 3.89713346 2.10902588]","id: 2214544, target: Objectives: [2890.1601], Fitness: 2890.1601, solution: [0.97575152 0.60079222 4.85250349 3.21498953 2.79541174 2.41594006]","id: 2214545, target: Objectives: [1316.6897], Fitness: 1316.6897000000001, solution: [1.89282405 4.13435587 1.14881044 4.496861   1.53813511 0.10758538]","id: 2214546, target: Objectives: [408.6155], Fitness: 408.6155, solution: [0.49552244 1.51966441 0.94561044 0.96154375 2.50316637 1.20191034]","id: 2214547, target: Objectives: [165.3466], Fitness: 165.34660000000008, solution: [1.81168524 0.44776921 0.23832209 3.21498953 0.7604473  3.15147956]","id: 2214548, target: Objectives: [858.9009], Fitness: 858.9009000000001, solution: [4.45795607 0.97083389 1.22751869 1.96200717 2.79541174 0.69210182]","id: 2214549, target: Objectives: [1012.7393], Fitness: 1012.7393000000001, solution: [0.49552244 4.13435587 0.94561044 0.33591542 1.84728634 3.19405352]","id: 2214550, target: Objectives: [109.3653], Fitness: 109.36529999999996, solution: [0.43480666 1.93707522 0.17120357 2.16455505 2.50316637 1.20191034]","id: 2214551, target: Objectives: [2231.5294], Fitness: 2231.5294, solution: [2.11088288 1.28975287 4.72976677 4.66292756 4.07976698 0.87944002]","id: 2214552, target: Objectives: [1940.8814], Fitness: 1940.8814000000002, solution: [0.79240089 0.93654946 3.34322922 2.69578959 1.13057796 4.18237007]","id: 2214553, target: Objectives: [786.3989], Fitness: 786.3989, solution: [3.11519264 0.64557468 1.55301581 1.17088668 2.571786   1.49811576]","id: 2214554, target: Objectives: [1502.9154], Fitness: 1502.9153999999996, solution: [3.47177444 3.72777668 1.36462085 0.44229214 1.77527605 0.9389527 ]","id: 2214555, target: Objectives: [1498.6482], Fitness: 1498.6482, solution: [1.89282405 1.51966441 1.55301581 4.496861   2.571786   0.9389527 ]","id: 2214556, target: Objectives: [2824.6792], Fitness: 2824.6791999999996, solution: [4.26911931 2.7002377  1.99057677 4.92246376 3.81091703 2.29791863]","id: 2214557, target: Objectives: [1184.9723], Fitness: 1184.9723, solution: [0.83111628 1.3613298  2.52224256 0.44962519 1.79246042 0.41668583]","id: 2214558, target: Objectives: [1659.733], Fitness: 1659.7330000000002, solution: [1.14081365 1.92783617 4.09815746 1.00843535 2.1793085  3.18441846]","id: 2214559, target: Objectives: [1898.6758], Fitness: 1898.6758000000004, solution: [4.45795607 0.60079222 3.92654021 3.21498953 2.79541174 1.00324815]","id: 2214560, target: Objectives: [9380.7873], Fitness: 9380.7873, solution: [1.29583474 1.05848569 0.23832209 0.64736012 1.35710726 0.69210182]","id: 2214561, target: Objectives: [700.7747], Fitness: 700.7746999999999, solution: [2.95508552 1.3616792  3.92654021 0.64736012 1.35710726 1.00324815]","id: 2214562, target: Objectives: [2076.8218], Fitness: 2076.8217999999997, solution: [1.29583474 1.05848569 0.87052471 3.38439537 4.5773704  3.69306526]","id: 2214563, target: Objectives: [1691.387], Fitness: 1691.3870000000002, solution: [1.89282405 1.3616792  1.14881044 4.496861   1.53813511 3.69306526]","id: 2214564, target: Objectives: [604.0361], Fitness: 604.0360999999999, solution: [2.95508552 1.51966441 0.87052471 3.38439537 0.27194961 0.10758538]","id: 2214565, target: Objectives: [756.7665], Fitness: 756.7665000000001, solution: [3.47177444 0.64557468 1.55301581 1.17088668 0.33661878 0.9389527 ]","id: 2214566, target: Objectives: [1803.7166], Fitness: 1803.7166, solution: [3.26929374 2.98587852 0.36552434 4.91555626 2.571786   2.03227169]","id: 2214567, target: Objectives: [448.2586], Fitness: 448.25860000000006, solution: [4.45795607 0.60079222 3.92654021 0.64736012 1.35710726 1.00324815]","id: 2214568, target: Objectives: [103.9916], Fitness: 103.99160000000002, solution: [1.29583474 1.05848569 0.23832209 3.21498953 2.79541174 0.69210182]","id: 2214569, target: Objectives: [1226.7187], Fitness: 1226.7187, solution: [1.535304   0.64557468 1.55301581 4.91555626 2.571786   0.9389527 ]","id: 2214570, target: Objectives: [2744.8918], Fitness: 2744.8918000000003, solution: [1.65933632 4.99663538 4.22528023 2.32663707 2.33207473 3.89126707]","id: 2214571, target: Objectives: [2126.8166], Fitness: 2126.8166, solution: [1.14081365 1.3613298  4.09815746 2.87058114 4.38292699 3.18441846]","id: 2214572, target: Objectives: [3129.6542], Fitness: 3129.6542, solution: [3.68568632 2.07179131 4.84972772 4.79803895 4.17482524 4.43908349]","id: 2214573, target: Objectives: [73.5101], Fitness: 73.5101, solution: [1.29583474 1.05848569 1.22751869 1.96200717 1.35710726 1.00324815]","id: 2214574, target: Objectives: [650.2883], Fitness: 650.2883000000002, solution: [1.81168524 0.44776921 3.92654021 0.64736012 0.7604473  3.15147956]","id: 2214575, target: Objectives: [327.3978], Fitness: 327.39779999999996, solution: [0.49552244 4.13435587 0.94561044 0.33591542 2.50316637 1.20191034]","id: 2214576, target: Objectives: [671.6195], Fitness: 671.6194999999999, solution: [3.11519264 1.22427579 1.36462085 0.44229214 1.77527605 1.49811576]","id: 2214577, target: Objectives: [17.7041], Fitness: 17.704099999999993, solution: [1.29583474 1.05848569 2.52224256 1.00843535 2.1793085  0.41668583]","id: 2214578, target: Objectives: [145.0774], Fitness: 145.0774, solution: [0.83111628 1.92783617 3.92654021 0.64736012 1.35710726 1.00324815]","id: 2214579, target: Objectives: [546.1442], Fitness: 546.1442, solution: [1.81168524 0.44776921 1.22751869 1.96200717 0.7604473  0.9389527 ]","id: 2214580, target: Objectives: [1624.271], Fitness: 1624.271, solution: [3.47177444 0.64557468 1.55301581 1.17088668 2.571786   3.15147956]"
